date,kospi,fx,cds,spread,kospi_6m_avg,kospi_gap_pct,fx_6m_avg,fx_gap_pct
2019-10-10,2028.00,1196.20,34,50.0,2081.15,-2.55,1180.35,1.34
2019-10-11,2045.00,1188.80,33,51.0,2081.15,-1.74,1180.35,0.72
2019-10-14,2067.00,1184.90,32,51.0,2081.15,-0.68,1180.35,0.39
2019-10-15,2068.00,1185.20,32,51.0,2081.15,-0.63,1180.35,0.41
2019-10-16,2083.00,1187.80,32,51.0,2081.15,0.09,1180.35,0.63
2019-10-18,2061.00,1181.50,32,50.0,2081.15,-0.97,1180.35,0.10
2019-10-21,2065.00,1172.00,31,50.0,2081.15,-0.78,1180.35,-0.71
2019-10-22,2089.00,1169.70,31,51.0,2081.15,0.38,1180.35,-0.90
2019-10-23,2081.00,1172.40,30,50.0,2081.15,-0.01,1180.35,-0.67
2019-10-24,2086.00,1172.90,30,51.0,2081.15,0.23,1180.35,-0.63
2019-10-25,2088.00,1173.00,30,50.0,2081.15,0.33,1180.35,-0.62
2019-10-28,2094.00,1170.70,29,50.0,2081.15,0.62,1180.35,-0.82
2019-10-29,2093.00,1163.00,29,49.0,2081.15,0.57,1180.35,-1.47
2019-10-30,2080.00,1168.10,29,50.0,2081.15,-0.06,1180.35,-1.04
2019-10-31,2083.00,1163.40,29,50.0,2081.15,0.09,1180.35,-1.44
2019-11-01,2100.00,1165.60,30,51.0,2055.53,2.16,1187.19,-1.82
2019-11-04,2130.00,1159.20,28,50.0,2055.53,3.62,1187.19,-2.36
2019-11-05,2143.00,1157.50,28,51.0,2055.53,4.26,1187.19,-2.50
2019-11-06,2144.00,1156.90,27,50.0,2055.53,4.30,1187.19,-2.55
2019-11-07,2144.00,1159.30,27,51.0,2055.53,4.30,1187.19,-2.35
2019-11-08,2137.00,1157.50,27,50.0,2055.53,3.96,1187.19,-2.50
2019-11-11,2124.00,1166.80,27,51.0,2055.53,3.33,1187.19,-1.72
2019-11-12,2141.00,1160.80,28,50.0,2055.53,4.16,1187.19,-2.22
2019-11-13,2122.00,1167.80,27,51.0,2055.53,3.23,1187.19,-1.63
2019-11-14,2139.00,1169.70,28,50.0,2055.53,4.06,1187.19,-1.47
2019-11-15,2162.00,1166.60,28,51.0,2055.53,5.18,1187.19,-1.73
2019-11-18,2161.00,1164.50,27,50.0,2055.53,5.13,1187.19,-1.91
2019-11-19,2153.00,1167.60,28,51.0,2055.53,4.74,1187.19,-1.65
2019-11-20,2125.00,1170.10,28,52.0,2055.53,3.38,1187.19,-1.44
2019-11-21,2097.00,1178.10,28,52.0,2055.53,2.02,1187.19,-0.77
2019-11-22,2102.00,1178.90,28,51.0,2055.53,2.26,1187.19,-0.70
2019-11-25,2124.00,1176.00,28,51.0,2055.53,3.33,1187.19,-0.94
2019-11-26,2121.00,1176.70,28,51.0,2055.53,3.18,1187.19,-0.88
2019-11-27,2128.00,1177.20,28,52.0,2055.53,3.53,1187.19,-0.84
2019-11-28,2119.00,1179.00,28,53.0,2055.53,3.09,1187.19,-0.69
2019-11-29,2088.00,1181.20,27,53.0,2055.53,1.58,1187.19,-0.50
2019-12-02,2092.00,1183.10,27,53.0,2063.02,1.40,1184.31,-0.10
2019-12-03,2084.00,1187.20,28,53.0,2063.02,1.02,1184.31,0.24
2019-12-04,2069.00,1194.30,28,53.0,2063.02,0.29,1184.31,0.84
2019-12-05,2061.00,1190.20,27,54.0,2063.02,-0.10,1184.31,0.50
2019-12-06,2082.00,1189.60,27,54.0,2063.02,0.92,1184.31,0.45
2019-12-09,2089.00,1189.90,26,55.0,2063.02,1.26,1184.31,0.47
2019-12-10,2098.00,1191.30,26,56.0,2063.02,1.70,1184.31,0.59
2019-12-11,2106.00,1194.70,26,56.0,2063.02,2.08,1184.31,0.88
2019-12-12,2137.00,1186.80,26,56.0,2063.02,3.59,1184.31,0.21
2019-12-13,2170.00,1171.70,26,56.0,2063.02,5.19,1184.31,-1.06
2019-12-16,2168.00,1172.30,24,57.0,2063.02,5.09,1184.31,-1.01
2019-12-17,2196.00,1166.20,24,57.0,2063.02,6.45,1184.31,-1.53
2019-12-18,2195.00,1168.80,22,57.0,2063.02,6.40,1184.31,-1.31
2019-12-19,2197.00,1165.60,22,57.0,2063.02,6.49,1184.31,-1.58
2019-12-20,2204.00,1160.60,22,57.0,2063.02,6.83,1184.31,-2.00
2019-12-23,2204.00,1164.30,22,57.0,2063.02,6.83,1184.31,-1.69
2019-12-24,2190.00,1163.90,22,58.0,2063.02,6.16,1184.31,-1.72
2019-12-26,2198.00,1161.80,21,57.0,2063.02,6.54,1184.31,-1.90
2019-12-27,2204.00,1161.50,21,57.0,2063.02,6.83,1184.31,-1.93
2019-12-31,2198.00,1156.40,22,58.0,2063.02,6.54,1184.31,-2.36
2020-01-02,2175.00,1158.10,22,58.0,2070.35,5.05,1184.63,-2.24
2020-01-03,2176.00,1167.10,21,59.0,2070.35,5.10,1184.63,-1.48
2020-01-06,2155.00,1172.10,23,58.0,2070.35,4.09,1184.63,-1.06
2020-01-08,2151.00,1170.80,23,58.0,2070.35,3.90,1184.63,-1.17
2020-01-09,2186.00,1159.10,23,56.0,2070.35,5.59,1184.63,-2.16
2020-01-10,2206.00,1161.30,22,56.0,2070.35,6.55,1184.63,-1.97
2020-01-13,2229.00,1156.00,22,57.0,2070.35,7.66,1184.63,-2.42
2020-01-14,2239.00,1156.10,22,58.0,2070.35,8.15,1184.63,-2.41
2020-01-15,2231.00,1157.00,22,58.0,2070.35,7.76,1184.63,-2.33
2020-01-16,2248.00,1161.10,22,57.0,2070.35,8.58,1184.63,-1.99
2020-01-17,2251.00,1159.40,21,58.0,2070.35,8.73,1184.63,-2.13
2020-01-20,2263.00,1158.10,20,57.0,2070.35,9.31,1184.63,-2.24
2020-01-21,2240.00,1167.00,21,59.0,2070.35,8.19,1184.63,-1.49
2020-01-22,2267.00,1164.60,22,58.0,2070.35,9.50,1184.63,-1.69
2020-01-23,2246.00,1168.70,22,58.0,2070.35,8.48,1184.63,-1.34
2020-01-29,2185.00,1177.20,24,59.0,2070.35,5.54,1184.63,-0.63
2020-01-30,2148.00,1185.00,25,60.0,2070.35,3.75,1184.63,0.03
2020-01-31,2119.00,1191.80,28,60.0,2070.35,2.35,1184.63,0.61
2020-02-03,2119.00,1195.00,28,59.0,2089.87,1.39,1183.14,1.00
2020-02-04,2158.00,1187.40,27,59.0,2089.87,3.26,1183.14,0.36
2020-02-05,2166.00,1191.50,25,59.0,2089.87,3.64,1183.14,0.71
2020-02-06,2228.00,1179.80,24,59.0,2089.87,6.61,1183.14,-0.28
2020-02-07,2212.00,1186.50,24,59.0,2089.87,5.84,1183.14,0.28
2020-02-10,2201.00,1187.10,25,59.0,2089.87,5.32,1183.14,0.33
2020-02-11,2223.00,1181.60,24,59.0,2089.87,6.37,1183.14,-0.13
2020-02-12,2238.00,1179.50,24,59.0,2089.87,7.09,1183.14,-0.31
2020-02-13,2233.00,1182.80,22,59.0,2089.87,6.85,1183.14,-0.03
2020-02-14,2244.00,1183.00,23,58.0,2089.87,7.38,1183.14,-0.01
2020-02-18,2209.00,1189.50,22,59.0,2089.87,5.70,1183.14,0.54
2020-02-19,2210.00,1189.30,23,60.0,2089.87,5.75,1183.14,0.52
2020-02-20,2196.00,1198.70,22,60.0,2089.87,5.08,1183.14,1.31
2020-02-21,2163.00,1209.20,23,60.0,2089.87,3.50,1183.14,2.20
2020-02-24,2079.00,1220.20,24,60.0,2089.87,-0.52,1183.14,3.13
2020-02-25,2104.00,1210.30,30,60.0,2089.87,0.68,1183.14,2.30
2020-02-26,2077.00,1216.90,30,61.0,2089.87,-0.62,1183.14,2.85
2020-02-27,2055.00,1217.20,30,60.0,2089.87,-1.67,1183.14,2.88
2020-03-02,2003.00,1193.70,35,60.0,2127.12,-5.84,1180.32,1.13
2020-03-03,2014.00,1195.20,31,61.0,2127.12,-5.32,1180.32,1.26
